Registered Substances
Export date: 15/02/2019 08:37:58
Last updated 13/02/2019. Database contains 21928 unique substances and contains information from 92032 dossiers.

"substanceName"	""
"ecNumber"	""
"casNumber"	""
"otherNumber"	""
"otherNumericalIdentifiers"	

"registrationType"	"FULL"
"submissionType"	
"country"	""
"firstPublishedDateMin"	
"firstPublishedDateMax"	
"lastUpdateDateMin"	
"lastUpdateDateMax"	
"registrantName"	""
"registrationNumber"	""
"tonnageBandType"	"ALL"
"tonnageBandMin"	"0"
"tonnageBandMax"	"0"
"substancesHasNanoform"	"-1"
"pbtAssesmentOutcome"	
"csaPerformed"	""
"lifecycles"	

"uses"	

"usesOperatorIsAnd"	"true"
"uses"	



"Name"	"EC / List Number"	"Cas Number"	"Registration Type"	"Submission Type"	"Total tonnage Band"	"Factsheet URL"	"Substance Information Page"	
"Diammonium tartrate"	"221-618-9"	"3164-29-2"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22836"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.019.654"	
"Diammonium tetrachlorozincate(2-)"	"238-687-6"	"14639-97-5"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/13376"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.035.155"	
"Diamond"	"231-953-2"	"7782-40-3"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15195"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.029.048"	
"Diantimony pentoxide"	"215-237-7"	"1314-60-9"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/16264"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.853"	
"Diantimony trioxide"	"215-175-0"	"1309-64-4"	"Full"	"Joint"	"10000+ tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15500"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.796"	
"Diarsenic trioxide"	"215-481-4"	"1327-53-3; 7440-38-2"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14857"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.014.075"	
"Diarsenic triselenide"	"215-119-5"	"1303-36-2"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/19263"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.745"	
"dibarium(2+) bis(1,5-dioxo-1,5-bis(tridecyloxy)pentane-3-sulfonate) hydrogen phosphate"	"931-037-9"	"-"	"Full"	"Individual"	"1 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/1429"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.121.980"	
"dibarium(2+) bis(9-(octadecylcarbamoyl)nonanoate) decanedioate"	"433-080-4"	"-"	"Full"	"Joint"	"10+ tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/13812"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.103.133"	
"Dibenzo[b,f]cyclohepten-1-one"	"218-737-3"	"2222-33-5"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/19091"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.017.035"	
"Dibenzoyl peroxide"	"202-327-6"	"94-36-0"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15164"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.002.116"	
"Dibenzyl ether"	"203-118-2"	"103-50-4"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5180"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.002.835"	
"Dibenzyl sulphoxide"	"210-668-7"	"621-08-9"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23004"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.009.700"	
"Dibenzyl trithiocarbonate"	"460-390-7"	"26504-29-0"	"Full"	"Individual"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/2433"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.104.706"	
"Dibenzylamine"	"203-117-7"	"103-49-1"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/24936"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.002.834"	
"Dibenzylbenzene, ar-methyl derivative"	"258-649-2"	"53585-53-8"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/19786"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.053.300"	
"Dibismuth carbonate dioxide"	"227-567-9"	"5892-10-4"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23467"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.025.061"	
"Dibismuth trioxide"	"215-134-7"	"1304-76-3"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14472"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.759"	
"Dibismuth trisulphide"	"215-716-0"	"1345-07-9"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11776"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.014.287"	
"Diboron trioxide"	"215-125-8"	"1303-86-2"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15317"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.751"	
"Diboron trioxide"	"215-125-8"	"1303-86-2"	"Full"	"Individual"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/6449"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.751"	
"Dibromodibenzo[b,def]chrysene-7,14-dione"	"215-363-2"	"1324-11-4"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22649"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.967"	
"Dibromomethane"	"200-824-2"	"74-95-3"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/24154"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.000.750"	
"Dibromopyranthrene-8,16-dione"	"215-374-2"	"1324-35-2"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22905"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.977"	
"Dibutoxy(dimethyl)silane"	"216-467-0"	"1591-02-2"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/17107"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.014.971"	
"Dibutoxydibutylstannane"	"222-103-1"	"3349-36-8"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/12202"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.020.095"	
"Dibutyl 1,4,5,6,7,7-hexachlorobicyclo[2.2.1]hept-5-ene-2,3-dicarboxylate"	"217-192-9"	"1770-80-5"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22148"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.015.630"	
"Dibutyl [(dipropoxyphosphinothioyl)thio]succinate"	"270-219-6"	"68413-47-8"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/25876"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.063.816"	
"Dibutyl [[bis[(2-ethylhexyl)oxy]phosphinothioyl]thio]succinate"	"270-220-1"	"68413-48-9"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/27580"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.063.817"	
"Dibutyl adipate"	"203-350-4"	"105-99-7"	"Full"	"Joint"	"100+ tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5939"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.003.047"	
"Dibutyl carbonate"	"208-816-0"	"542-52-9"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/23934"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.008.015"	
"Dibutyl ether"	"205-575-3"	"142-96-1"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11808"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.005.069"	
"Dibutyl fumarate"	"203-327-9"	"105-75-9"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/2056"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.003.026"	
"Dibutyl hydrogen phosphate"	"203-509-8"	"107-66-4"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/12811"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.003.191"	
"Dibutyl itaconate"	"218-451-9"	"2155-60-4"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/25114"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.016.775"	
"Dibutyl maleate"	"203-328-4"	"105-76-0"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/13495"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.003.027"	
"Dibutyl methylenedithiodi(acetate)"	"238-289-2"	"14338-82-0"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/10232"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.034.793"	
"Dibutyl peroxydicarbonate"	"240-344-0"	"16215-49-9"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/26917"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.036.661"	
"Dibutyl phosphonate"	"217-316-1"	"1809-19-4"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5602"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.015.742"	
"Dibutyl phthalate"	"201-557-4"	"84-74-2; 93952-11-5"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14862"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.001.416"	
"Dibutyl sebacate"	"203-672-5"	"109-43-3; 7474-78-4"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/16127"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.003.339"	
"Dibutyl terephthalate"	"217-803-9"	"1962-75-0"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/12538"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.016.186"	
"Dibutylamine"	"203-921-8"	"111-92-2"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/13527"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.003.565"	
"Dibutylbis(dodecylthio)stannane"	"214-688-7"	"1185-81-5"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/12090"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.353"	
"Dibutylbis(pentane-2,4-dionato-O,O')tin"	"245-152-0"	"22673-19-4"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11900"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.041.032"	
"Dibutyltin bis(2-ethylhexanoate)"	"220-481-2"	"2781-10-4"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11664"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.018.620"	
"Dibutyltin di(acetate)"	"213-928-8"	"1067-33-0"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/13153"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.012.663"	
"Dibutyltin dichloride"	"211-670-0"	"683-18-1"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14508"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.010.610"	
"Dibutyltin dilaurate"	"201-039-8"	"77-58-7"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14904"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.000.946"	
"Dibutyltin maleate"	"201-077-5"	"78-04-6"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11133"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.000.980"	
"Dibutyltin oxide"	"212-449-1"	"818-08-6"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14790"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.011.317"	
"Dicadmium tin tetraoxide"	"700-126-2"	"12185-56-7"	"Full"	"Individual"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/18411"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.127.209"	
"dicalcium 1,2-dioxa-3-calcacyclopropane dihydroxide carbonate"	"908-343-6"	"-"	"Full"	"Individual"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/6551"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.143.231"	
"dicalcium didihydrogen phosphate hydrogen phosphate"	"914-172-8"	"-"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/10748"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.144.083"	
"Dicalcium pyrophosphate"	"232-221-5"	"7790-76-3"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20286"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.029.292"	
"dicalcium silanedione dihydroxide carbonate"	"932-084-8"	"-"	"Full"	"Joint"	"100000 - 1000000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/16082"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.168.130"	
"Dicarbonyl(pentane-2,4-dionato-O,O')rhodium"	"238-947-9"	"14874-82-9"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20404"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.035.392"	
"Dicerium tricarbonate"	"208-655-6"	"537-01-9"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14574"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.007.870"	
"Dicerium trioxide"	"215-718-1"	"1345-13-7"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/27376"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.014.289"	
"Dicerium trisulphide"	"234-603-7"	"12014-93-6"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20619"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.031.445"	
"dicerium(3+) dilanthanum(3+) hexasulfanediide"	"915-048-6"	"-"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20618"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.142.295"	
"Dichlobenil"	"214-787-5"	"1194-65-6"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/12680"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.443"	
"Dichlone"	"204-210-5"	"117-80-6"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/16993"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.003.828"	
"Dichloride titanium oxide"	"237-430-5"	"13780-39-7"	"Full"	"Joint"	"10000 - 100000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15290"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.034.013"	
"Dichloro(3-chloropropyl)methylsilane"	"232-136-3"	"7787-93-1"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11206"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.029.215"	
"Dichloro(dimethyl)silane"	"200-901-0"	"75-78-5"	"Full"	"Joint"	"100000 - 1000000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15406"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.000.820"	
"Dichloro(dimethyl)silane"	"200-901-0"	"75-78-5"	"Full"	"Individual"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/26963"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.000.820"	
"Dichloro(diphenyl)silane"	"201-251-0"	"80-10-4"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14117"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.001.138"	
"Dichloro(methyl)(phenyl)silane"	"205-746-2"	"149-74-6"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/13838"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.005.225"	
"Dichloro(methyl)(vinyl)silane"	"204-710-3"	"124-70-9"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14176"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.004.283"	
"Dichloro(methyl)silane"	"200-877-1"	"75-54-7"	"Full"	"Joint"	"100000 - 1000000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15125"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.000.798"	
"Dichloro-5,12-dihydroquino[2,3-b]acridine-7,14-dione"	"254-100-6"	"38720-66-0"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/10631"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.049.165"	
"Dichloroacetic acid"	"201-207-0"	"79-43-6"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/24275"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.001.098"	
"Dichlorobis(triphenylphosphine)palladium"	"237-744-2"	"13965-03-2"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/18826"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.034.299"	
"Dichlorobis(η-cyclopentadienyl)titanium"	"215-035-9"	"1271-19-8"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/26114"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.669"	
"Dichlorocyclohexylmethylsilane"	"226-956-0"	"5578-42-7"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11083"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.024.506"	
"Dichlorodifluoromethane"	"200-893-9"	"75-71-8"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/12142"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.000.813"	
"Dichlorododecylmethylsilane"	"242-286-1"	"18407-07-3"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22708"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.038.427"	
"Dichloromethane"	"200-838-9"	"75-09-2"	"Full"	"Joint"	"100000 - 1000000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15182"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.000.763"	
"Dichloromethane"	"200-838-9"	"75-09-2"	"Full"	"Individual"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/1615"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.000.763"	
"Dichloromethyl(3,3,3-trifluoropropyl)silane"	"211-623-4"	"675-62-7"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5858"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.010.568"	
"Dichloromethyl(3,3,4,4,5,5,6,6,6-nonafluorohexyl)silane"	"253-930-6"	"38436-16-7"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/21967"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.049.010"	
"Dichloromethyl(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)silane"	"277-551-0"	"73609-36-6"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/19350"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.070.480"	
"Dichloromethylbenzene"	"249-854-8"	"29797-40-8"	"Full"	"Joint"	"1000+ tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/15963"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.045.307"	
"Dichloromethyltetradecylsilane"	"261-596-8"	"59086-80-5"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/22766"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.055.978"	
"Dichlorosilane"	"223-888-3"	"4109-96-0"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/26367"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.021.717"	
"Dichlorotricyclo[8.2.2.24,7]hexadeca-1(12),4,6,10,13,15-hexaene, mixed isomers"	"249-236-8"	"28804-46-8"	"Full"	"Joint"	"0 - 10 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/19501"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.044.746"	
"Dichromium nitride"	"235-002-2"	"12053-27-9"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/25058"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.031.808"	
"Dichromium trioxalate"	"250-317-5"	"30737-19-0"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/20906"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.045.728"	
"Dichromium tris(chromate)"	"246-356-2"	"24613-89-6"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14279"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.042.127"	
"Dichromium tris(hydrogen phosphate)"	"261-643-2"	"59178-46-0"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/25902"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.056.021"	
"Dichromium tris(sulphate)"	"233-253-2"	"10101-53-8"	"Full"	"Joint"	"10 - 100 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/25936"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.030.217"	
"dichromium(3+) diiron(3+) lambda2-iron(2+) trizinc(2+) octaoxidandiide silicate"	"936-897-9"	"1373399-58-6"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14601"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.218.966"	
"Dicopper chloride trihydroxide"	"215-572-9"	"1332-65-6"	"Full"	"Joint"	"1000+ tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14558"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.014.158"	
"Dicopper hydroxide phosphate"	"235-285-2"	"12158-74-6"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/5268"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.032.065"	
"Dicopper oxide"	"215-270-7"	"1317-39-1"	"Full"	"Joint"	"1000 - 10000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/14783"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.013.883"	
"Dicopper sulphide"	"244-842-9"	"22205-45-4"	"Full"	"Joint"	"100 - 1000 tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/11986"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.040.751"	
"dicopper(2+) hexasodium 2-[(E)-{[(1Z)-(2-{3-[(2,6-difluoropyrimidin-4-yl)amino]-2-oxido-5-sulfophenyl}hydrazin-2-id-1-ylidene)(phenyl)methyl]imino}amino]-4-sulfobenzoate 2-[(E)-{[(1Z)-(2-{3-[(4,6-difluoropyrimidin-2-yl)amino]-2-oxido-5-sulfophenyl}hydrazin-2-id-1-ylidene)(phenyl)methyl]imino}amino]-4-sulfobenzoate"	"473-160-6"	"-"	"Full"	"Joint"	"10+ tonnes per annum"	"https://echa.europa.eu/de/registration-dossier/-/registered-dossier/10547"	"https://echa.europa.eu/de/substance-information/-/substanceinfo/100.105.040"	
